Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count,Count Per Order
15444941406348,2023-12-21 19:12:48+00:00,4689655496844,#29544,raspberry pie,25.95,Manual,Manual,Manual,Canada,0.0,84.4,0.02366,pie,413,1
15444945993868,2023-12-21 19:14:26+00:00,4689657462924,#29545,chocolate salted caramel cake,52.0,Manual,Manual,Manual,Canada,0.0,52.0,0.03214,cakes,318,1
15444998160524,2023-12-21 19:26:41+00:00,4689675059340,#29546,crostini,34.0,Manual,Manual,Manual,Canada,0.0,34.0,0.02013,bread,189,2
15444998160524,2023-12-21 19:26:41+00:00,4689675059340,#29546,crostini,34.0,Manual,Manual,Manual,Canada,0.0,34.0,0.02013,bread,189,2
15445098725516,2023-12-21 19:50:51+00:00,4649886711948,#28333,chocolate yule log,-64.0,Manual,Manual,Manual,Canada,0.0,64.0,0.03164,cakes,176,2
15445122416780,2023-12-21 19:57:48+00:00,4689716281484,#29547,trifle cake,52.0,Manual,Manual,Manual,Canada,0.0,52.0,0.03797,cakes,494,1
15445147058316,2023-12-21 20:02:43+00:00,4675265495180,#28842,guinness  ginger cake,21.95,Shopify Payments,Visa,Standard,Canada,0.0,295.37,0.0042,pastry,439,1
15445147091084,2023-12-21 20:02:43+00:00,4675265495180,#28842,500ml rum sauce,13.0,Shopify Payments,Visa,Standard,Canada,0.0,295.37,0.01162,holiday,87,1
15445197586572,2023-12-21 20:17:53+00:00,4689740726412,#29548,assorted holiday cookies,77.85,Manual,Manual,Manual,Canada,0.0,173.6,0.01792,cookies,1393,2
15445197586572,2023-12-21 20:17:53+00:00,4689740726412,#29548,assorted holiday cookies,77.85,Manual,Manual,Manual,Canada,0.0,173.6,0.01792,cookies,1393,2
15445367259276,2023-12-21 20:59:44+00:00,4689794957452,#29549,lemon layer cake,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,35.0,0.01626,cakes,136,1
15445405696140,2023-12-21 21:10:15+00:00,4689807474828,#29550,blueberry pie,29.95,Shopify Payments,Visa,Standard,Canada,0.0,29.95,0.04784,pie,268,1
15445449605260,2023-12-21 21:23:08+00:00,4689823236236,#29551,coconut cream pie,27.95,Shopify Payments,Mastercard,Standard,Canada,0.0,27.95,0.02169,pie,462,1
15445526315148,2023-12-21 21:44:04+00:00,4689855250572,#29552,2lb mac  cheese,43.5,Shopify Payments,Mastercard,Standard,Canada,0.0,212.87,0.05521,savoury,151,1
15445526282380,2023-12-21 21:44:04+00:00,4689855250572,#29552,chicken pot pie,114.0,Shopify Payments,Mastercard,Standard,Canada,0.0,212.87,0.02407,savoury,361,1
15445526347916,2023-12-21 21:44:04+00:00,4689855250572,#29552,24 piece square tray,49.0,Shopify Payments,Mastercard,Standard,Canada,0.0,212.87,0.05508,catering,452,2
15445526347916,2023-12-21 21:44:04+00:00,4689855250572,#29552,24 piece square tray,49.0,Shopify Payments,Mastercard,Standard,Canada,0.0,212.87,0.05508,catering,452,2
15445564227724,2023-12-21 21:54:51+00:00,4689869308044,#29553,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,Canada,0.0,57.85,0.01792,cookies,1393,2
15445564227724,2023-12-21 21:54:51+00:00,4689869308044,#29553,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,Canada,0.0,57.85,0.01792,cookies,1393,2
15445564162188,2023-12-21 21:54:51+00:00,4689869308044,#29553,cherry pie,19.95,Shopify Payments,Mastercard,Standard,Canada,0.0,57.85,0.02252,pie,235,1
15445564194956,2023-12-21 21:54:51+00:00,4689869308044,#29553,apple pie,23.95,Shopify Payments,Mastercard,Standard,Canada,0.0,57.85,0.0172,pie,888,1
15445668135052,2023-12-21 22:25:28+00:00,4689904861324,#29554,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15445696020620,2023-12-21 22:35:02+00:00,4689915805836,#29555,cranberry compote,6.0,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.02564,holiday,164,2
15445696020620,2023-12-21 22:35:02+00:00,4689915805836,#29555,cranberry compote,6.0,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.02564,holiday,164,2
15445696086156,2023-12-21 22:35:02+00:00,4689915805836,#29555,assorted holiday cookies,13.95,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.01792,cookies,1393,2
15445696086156,2023-12-21 22:35:02+00:00,4689915805836,#29555,assorted holiday cookies,13.95,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.01792,cookies,1393,2
15445695987852,2023-12-21 22:35:02+00:00,4689915805836,#29555,warm spinach  artichoke dip,15.0,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.03636,savoury,115,1
15445695955084,2023-12-21 22:35:02+00:00,4689915805836,#29555,apple pie,25.95,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.01652,pie,888,1
15445696053388,2023-12-21 22:35:02+00:00,4689915805836,#29555,12 dinner rolls,6.95,Shopify Payments,Visa,Standard,Canada,0.0,69.8,0.05187,bread,641,1
15445757952140,2023-12-21 22:53:28+00:00,4689937006732,#29557,cherry pie,25.95,Shopify Payments,Visa,Standard,Canada,0.0,97.75,0.02252,pie,235,1
15445757984908,2023-12-21 22:53:28+00:00,4689937006732,#29557,12 dinner rolls,13.9,Shopify Payments,Visa,Standard,Canada,0.0,97.75,0.05187,bread,641,1
15445757919372,2023-12-21 22:53:28+00:00,4689937006732,#29557,chocolate cream pie,35.95,Shopify Payments,Visa,Standard,Canada,0.0,97.75,0.02054,pie,176,1
15445757886604,2023-12-21 22:53:28+00:00,4689937006732,#29557,guinness  ginger cake,21.95,Shopify Payments,Visa,Standard,Canada,0.0,97.75,0.0042,pastry,439,1
15445781807244,2023-12-21 23:03:23+00:00,4689947426956,#29558,tourtiere,29.95,Shopify Payments,Mastercard,Standard,Canada,0.0,87.45,0.02586,savoury,319,2
15445781774476,2023-12-21 23:03:23+00:00,4689947426956,#29558,sausage rolls  1 dozen,35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.45,0.04054,savoury,198,2
15445781741708,2023-12-21 23:03:23+00:00,4689947426956,#29558,6 mincemeat tarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,87.45,0.00961,pastry,189,1
15445841445004,2023-12-21 23:27:31+00:00,4689971413132,#29560,new years eve 5 course dinner for 2,200.0,Shopify Payments,Visa,Standard,Canada,0.0,226.0,0.0673,gourmet,222,1
15445845508236,2023-12-21 23:29:11+00:00,4689973149836,#29561,chocolate yule log,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03164,cakes,176,1
15445967306892,2023-12-22 00:27:23+00:00,4690026561676,#29562,6 mincemeat tarts,45.0,Shopify Payments,Visa,Standard,Canada,0.0,45.0,0.00961,pastry,189,1
15446623158412,2023-12-22 06:55:09+00:00,4690262294668,#29563,caramelized onion  gruyere tarts  1 dozen,17.5,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.0197,savoury,170,1
15446623256716,2023-12-22 06:55:09+00:00,4690262294668,#29563,fruit platter,33.0,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.07428,catering,177,1
15446623191180,2023-12-22 06:55:09+00:00,4690262294668,#29563,quiche,27.5,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.02377,savoury,865,2
15446623289484,2023-12-22 06:55:09+00:00,4690262294668,#29563,sausage rolls  1 dozen,17.5,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.04054,savoury,198,1
15446623355020,2023-12-22 06:55:09+00:00,4690262294668,#29563,quiche,35.5,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.02377,savoury,865,2
15446623322252,2023-12-22 06:55:09+00:00,4690262294668,#29563,tourtiere,29.95,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.02586,savoury,319,1
15446623223948,2023-12-22 06:55:09+00:00,4690262294668,#29563,6 croissants,26.75,Shopify Payments,Visa,Standard,Canada,0.0,191.99,0.02898,breakfast,136,1
15447008936076,2023-12-22 11:11:14+00:00,4690389401740,#29564,6 cupcakes,30.0,Shopify Payments,American Express,Premium,Canada,0.0,30.0,0.05813,cakes,971,1
15447281827980,2023-12-22 14:06:13+00:00,4690482659468,#29566,9inch pumpkin pie,16.95,Manual,Manual,Manual,Canada,0.0,16.95,0.01879,pie,679,1
15447299686540,2023-12-22 14:15:47+00:00,4690488885388,#29567,sandwich platter,43.0,Shopify Payments,Visa,Standard,Canada,0.0,65.54,0.07236,catering,272,1
15447299719308,2023-12-22 14:15:47+00:00,4690488885388,#29567,warm spinach  artichoke dip,15.0,Shopify Payments,Visa,Standard,Canada,0.0,65.54,0.03636,savoury,115,1
15447532961932,2023-12-22 15:56:50+00:00,4681660596364,#29072,apple pie,23.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,42.93,0.0172,pie,888,2
15447532961932,2023-12-22 15:56:50+00:00,4681660596364,#29072,apple pie,23.95,Manual,Manual,Manual,Canada,0.0,7.0,0.0172,pie,888,2
15447532994700,2023-12-22 15:56:50+00:00,4681660596364,#29072,9inch pumpkin pie,-16.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,42.93,0.01879,pie,679,4
15447532994700,2023-12-22 15:56:50+00:00,4681660596364,#29072,9inch pumpkin pie,-16.95,Manual,Manual,Manual,Canada,0.0,7.0,0.01879,pie,679,4
15447726719116,2023-12-22 16:58:53+00:00,4687080554636,#29372,blueberry pie,-22.95,Shopify Payments,Visa,Standard,Canada,0.0,61.65,0.04784,pie,268,3
15447726686348,2023-12-22 16:58:53+00:00,4687080554636,#29372,challah,-8.75,Shopify Payments,Visa,Standard,Canada,0.0,61.65,0.02298,bread,68,2
15447739859084,2023-12-22 17:02:54+00:00,4690667962508,#29569,12 dinner rolls,13.9,Shopify Payments,Visa,Standard,Canada,0.0,13.9,0.05187,bread,641,1
15447836000396,2023-12-22 17:30:12+00:00,4690707153036,#29570,chocolate salted caramel cake,52.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,52.0,0.03214,cakes,318,1
15448082579596,2023-12-22 18:33:43+00:00,4690806866060,#29571,baked goods gift box,55.0,Shopify Payments,Visa,Standard,Canada,0.0,74.58,0.00877,catering,314,1
15448165384332,2023-12-22 18:54:32+00:00,4690838847628,#29572,new years eve 5 course dinner for 2,200.0,Shopify Payments,Visa,Standard,Canada,0.0,226.0,0.0673,gourmet,222,1
15448572723340,2023-12-22 20:37:41+00:00,4690994561164,#29573,chocolate buttercake,45.0,Manual,Manual,Manual,Canada,0.0,45.0,0.021,cakes,595,1
15448791941260,2023-12-22 21:39:36+00:00,4689947426956,#29558,sausage rolls  1 dozen,-35.0,Shopify Payments,Mastercard,Standard,Canada,0.0,87.45,0.04054,savoury,198,2
15448791974028,2023-12-22 21:39:36+00:00,4689947426956,#29558,tourtiere,-29.95,Shopify Payments,Mastercard,Standard,Canada,0.0,87.45,0.02586,savoury,319,2
15449084100748,2023-12-22 23:21:00+00:00,4686569767052,#29341,cheese platter,-48.0,Shopify Payments,Visa,Standard,Canada,0.0,213.12,0.06422,catering,108,2
15449084035212,2023-12-22 23:21:00+00:00,4686569767052,#29341,quiche,27.5,Shopify Payments,Visa,Standard,Canada,0.0,213.12,0.02377,savoury,865,3
15449084133516,2023-12-22 23:21:00+00:00,4686569767052,#29341,quiche,-35.5,Shopify Payments,Visa,Standard,Canada,0.0,213.12,0.02377,savoury,865,3
15449084067980,2023-12-22 23:21:00+00:00,4686569767052,#29341,crudit platter,-36.0,Shopify Payments,Visa,Standard,Canada,0.0,213.12,0.05045,catering,434,4
15449084067980,2023-12-22 23:21:00+00:00,4686569767052,#29341,crudit platter,-36.0,Shopify Payments,Visa,Standard,Canada,0.0,213.12,0.05045,catering,434,4
15449129746572,2023-12-22 23:39:04+00:00,4691210567820,#29575,6 blueberry lemon buns,32.5,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.05172,breakfast,66,2
15449129681036,2023-12-22 23:39:04+00:00,4691210567820,#29575,chocolate yule log,32.0,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.03164,cakes,176,1
15449129713804,2023-12-22 23:39:04+00:00,4691210567820,#29575,assorted holiday cookies,13.95,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.01792,cookies,1393,4
15449129713804,2023-12-22 23:39:04+00:00,4691210567820,#29575,assorted holiday cookies,13.95,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.01792,cookies,1393,4
15449277923468,2023-12-23 00:46:23+00:00,4691270238348,#29576,chocolate yule log,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.03164,cakes,176,1
15449973293196,2023-12-23 09:25:31+00:00,4691529826444,#29577,baked goods gift box,55.0,Shopify Payments,Mastercard,Standard,Canada,0.0,74.58,0.00877,catering,314,1
15450219020428,2023-12-23 12:57:07+00:00,4691622428812,#29578,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,Canada,0.0,49.95,0.01792,cookies,1393,2
15450219020428,2023-12-23 12:57:07+00:00,4691622428812,#29578,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,Canada,0.0,49.95,0.01792,cookies,1393,2
15450218987660,2023-12-23 12:57:07+00:00,4691622428812,#29578,vegan chocolate cake,36.0,Shopify Payments,Mastercard,Standard,Canada,0.0,49.95,0.02116,cakes,222,1
15450765426828,2023-12-23 17:04:04+00:00,4691833553036,#29579,new years eve 5 course dinner for 2,100.0,Shopify Payments,Mastercard,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15450904494220,2023-12-23 17:44:09+00:00,4691890700428,#29580,assorted holiday cookies,25.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,25.95,0.01792,cookies,1393,2
15450904494220,2023-12-23 17:44:09+00:00,4691890700428,#29580,assorted holiday cookies,25.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,25.95,0.01792,cookies,1393,2
15450951745676,2023-12-23 17:59:28+00:00,4691910918284,#29581,new years eve 5 course dinner for 2,100.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,113.0,0.0673,gourmet,222,1
15450964394124,2023-12-23 18:02:55+00:00,4691916521612,#29582,assorted holiday cookies,27.9,Shopify Payments,American Express,Premium,Canada,0.0,53.65,0.01792,cookies,1393,2
15450964394124,2023-12-23 18:02:55+00:00,4691916521612,#29582,assorted holiday cookies,27.9,Shopify Payments,American Express,Premium,Canada,0.0,53.65,0.01792,cookies,1393,2
15450964361356,2023-12-23 18:02:55+00:00,4691916521612,#29582,6 raisin scones,25.75,Shopify Payments,American Express,Premium,Canada,0.0,53.65,0.01639,scones,62,1
15451406794892,2023-12-23 20:08:20+00:00,4692100776076,#29583,new years eve 5 course dinner for 2,100.0,Manual,Manual,Manual,Canada,0.0,113.0,0.0673,gourmet,222,1
15451446018188,2023-12-23 20:20:46+00:00,4655416967308,#28368,chocolate yule log,-32.0,Shopify Payments,Visa,Standard,Canada,0.0,35.0,0.03164,cakes,176,2
15451789557900,2023-12-23 22:19:03+00:00,4692266123404,#29584,mushroom wellington,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,52.0,0.01515,savoury,129,1
15452039905420,2023-12-24 00:44:44+00:00,4692374945932,#29585,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15453065740428,2023-12-24 13:41:46+00:00,4674718105740,#28817,6 blueberry cranberry bran muffins,-21.75,Shopify Payments,Mastercard,Standard,Canada,0.0,174.7,0.23333,muffin,55,2
15453065773196,2023-12-24 13:41:46+00:00,4674718105740,#28817,6 white chocolate cranberry scones,-25.75,Shopify Payments,Mastercard,Standard,Canada,0.0,174.7,0.01704,scones,143,2
15453065838732,2023-12-24 13:41:46+00:00,4674718105740,#28817,caramelized onion  gruyere tarts  1 dozen,-17.5,Shopify Payments,Mastercard,Standard,Canada,0.0,174.7,0.0197,savoury,170,2
15453065805964,2023-12-24 13:41:46+00:00,4674718105740,#28817,banana bread,-12.95,Shopify Payments,Mastercard,Standard,Canada,0.0,174.7,0.00641,loaf,138,2
15453162963084,2023-12-24 14:54:03+00:00,4692767834252,#29586,chicken pot pie,114.0,Shopify Payments,Visa,Standard,Canada,0.0,121.0,0.02407,savoury,361,1
15453283254412,2023-12-24 16:05:11+00:00,4692816134284,#29587,carrot cake,35.0,Shopify Payments,Visa,Standard,Canada,0.0,111.0,0.04557,cakes,483,1
15453283221644,2023-12-24 16:05:11+00:00,4692816134284,#29587,6 cupcakes,27.0,Shopify Payments,Visa,Standard,Canada,0.0,111.0,0.01785,cakes,971,2
15453283188876,2023-12-24 16:05:11+00:00,4692816134284,#29587,6 cupcakes,49.0,Shopify Payments,Visa,Standard,Canada,0.0,111.0,0.05241,cakes,971,2
15453615456396,2023-12-24 18:28:29+00:00,4691210567820,#29575,assorted holiday cookies,-13.95,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.01792,cookies,1393,4
15453615456396,2023-12-24 18:28:29+00:00,4691210567820,#29575,assorted holiday cookies,-13.95,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.01792,cookies,1393,4
15453615489164,2023-12-24 18:28:29+00:00,4691210567820,#29575,6 blueberry lemon buns,-32.5,Shopify Payments,Visa,Standard,Canada,0.0,78.45,0.05172,breakfast,66,2
15453693083788,2023-12-24 19:03:18+00:00,4692985741452,#29589,multigrain sourdough,75.0,Shopify Payments,Visa,Standard,Canada,0.0,99.86,0.00433,bread,309,1
15453693051020,2023-12-24 19:03:18+00:00,4692985741452,#29589,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,99.86,0.01538,delivery,172,1
15453772546188,2023-12-24 19:39:25+00:00,4681061269644,#29058,buttertarts,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,106.9,0.02301,pastry,368,4
15453772546188,2023-12-24 19:39:25+00:00,4681061269644,#29058,buttertarts,45.0,Shopify Payments,Mastercard,Standard,Canada,0.0,45.0,0.02301,pastry,368,4
15453788012684,2023-12-24 19:48:41+00:00,4693026832524,#29590,warm spinach  artichoke dip,15.0,Shopify Payments,Mastercard,Standard,United Kingdom,0.0,51.83,0.03636,savoury,115,1
15453787979916,2023-12-24 19:48:41+00:00,4693026832524,#29590,crostini,8.5,Shopify Payments,Mastercard,Standard,United Kingdom,0.0,51.83,0.02013,bread,189,2
15453787979916,2023-12-24 19:48:41+00:00,4693026832524,#29590,crostini,8.5,Shopify Payments,Mastercard,Standard,United Kingdom,0.0,51.83,0.02013,bread,189,2
15453788045452,2023-12-24 19:48:41+00:00,4693026832524,#29590,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,United Kingdom,0.0,51.83,0.01792,cookies,1393,2
15453788045452,2023-12-24 19:48:41+00:00,4693026832524,#29590,assorted holiday cookies,13.95,Shopify Payments,Mastercard,Standard,United Kingdom,0.0,51.83,0.01792,cookies,1393,2
15454231625868,2023-12-25 02:23:25+00:00,4693206728844,#29591,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15455264112780,2023-12-25 17:22:00+00:00,4693573402764,#29592,tourtiere,37.95,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.02586,savoury,319,1
15455264145548,2023-12-25 17:22:00+00:00,4693573402764,#29592,crudit platter,23.0,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.05045,catering,434,2
15455264145548,2023-12-25 17:22:00+00:00,4693573402764,#29592,crudit platter,23.0,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.05045,catering,434,2
15455264047244,2023-12-25 17:22:00+00:00,4693573402764,#29592,chicken pot pie,57.0,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.02407,savoury,361,1
15455264080012,2023-12-25 17:22:00+00:00,4693573402764,#29592,pulla bread,18.0,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.01593,bread,185,1
15455263981708,2023-12-25 17:22:00+00:00,4693573402764,#29592,6 banana chocolate chunk muffins,21.75,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.10273,muffin,114,1
15455263948940,2023-12-25 17:22:00+00:00,4693573402764,#29592,multigrain sourdough,7.5,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.00433,bread,309,1
15455264014476,2023-12-25 17:22:00+00:00,4693573402764,#29592,whole wheat bread,5.95,Shopify Payments,Mastercard,Standard,Canada,0.0,174.14,0.01891,bread,214,1
15455681904780,2023-12-25 22:10:17+00:00,4693711388812,#29593,chocolate buttercake,28.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.0,0.021,cakes,595,1
15455896797324,2023-12-26 01:19:29+00:00,4693787443340,#29594,carrot cake,52.0,Shopify Payments,American Express,Premium,Canada,0.0,104.0,0.04557,cakes,483,1
15455896830092,2023-12-26 01:19:29+00:00,4693787443340,#29594,vanilla buttercake,52.0,Shopify Payments,American Express,Premium,Canada,0.0,104.0,0.046,cakes,1231,1
15457146568844,2023-12-26 14:10:48+00:00,4694205399180,#29595,whole wheat bread,59.5,Shopify Payments,Mastercard,Standard,Canada,0.0,59.5,0.01891,bread,214,1
15457991327884,2023-12-26 18:36:31+00:00,4694499917964,#29596,carrot cake,35.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,35.0,0.04557,cakes,483,1
15458608021644,2023-12-26 21:50:17+00:00,4694704980108,#29598,new years eve 5 course dinner for 2,100.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,113.0,0.0673,gourmet,222,1
15459001893004,2023-12-27 01:18:00+00:00,4694838739084,#29599,6 mincemeat tarts,67.5,Shopify Payments,Mastercard,Standard,Canada,0.0,91.4,0.00961,pastry,189,1
15459001925772,2023-12-27 01:18:00+00:00,4694838739084,#29599,scottish shortbread,23.9,Shopify Payments,Mastercard,Standard,Canada,0.0,91.4,0.01793,cookies,179,1
15459185197196,2023-12-27 02:54:30+00:00,4694895919244,#29600,12 dinner rolls,20.85,Shopify Payments,Mastercard,Standard,Canada,0.0,20.85,0.05187,bread,641,1
15459456417932,2023-12-27 05:23:33+00:00,4694979903628,#29601,quiche,27.5,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,57.45,0.02377,savoury,865,1
15459456450700,2023-12-27 05:23:33+00:00,4694979903628,#29601,tourtiere,29.95,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,57.45,0.02586,savoury,319,1
15460288987276,2023-12-27 13:09:35+00:00,4695235035276,#29602,6 cupcakes,24.5,Shopify Payments,Mastercard,Standard,Canada,0.0,24.5,0.05241,cakes,971,1
15460583407756,2023-12-27 15:24:40+00:00,4695329210508,#29603,new years eve 5 course dinner for 2,100.0,Shopify Payments,Mastercard,Standard,Canada,0.0,120.5,0.0673,gourmet,222,1
15460583440524,2023-12-27 15:24:40+00:00,4695329210508,#29603,multigrain sourdough,7.5,Shopify Payments,Mastercard,Standard,Canada,0.0,120.5,0.00433,bread,309,1
15460666966156,2023-12-27 15:58:48+00:00,4695356702860,#29605,sourdough bread,17.9,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,17.9,0.00844,bread,333,1
15460800856204,2023-12-27 16:49:46+00:00,4695404052620,#29606,small shepherds pie,15.5,Shopify Payments,Visa,Standard,Canada,0.0,38.48,0.02112,savoury,128,1
15460800888972,2023-12-27 16:49:46+00:00,4695404052620,#29606,2lb mac  cheese,14.5,Shopify Payments,Visa,Standard,Canada,0.0,38.48,0.05521,savoury,151,1
15460800921740,2023-12-27 16:49:46+00:00,4695404052620,#29606,cherry pie,7.5,Shopify Payments,Visa,Standard,Canada,0.0,38.48,0.02252,pie,235,1
15460899782796,2023-12-27 17:20:15+00:00,4695434526860,#29607,new years eve 5 course dinner for 2,100.0,Shopify Payments,Mastercard,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15460934090892,2023-12-27 17:30:48+00:00,4695445438604,#29608,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15461081448588,2023-12-27 18:15:52+00:00,4695490756748,#29609,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15461104648332,2023-12-27 18:22:06+00:00,4695497736332,#29610,chocolate buttercake,28.0,PayPal Payments Standard,PayPal,PayPal,Canada,0.0,28.0,0.021,cakes,595,1
15461161894028,2023-12-27 18:39:29+00:00,4695516151948,#29611,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15461501010060,2023-12-27 20:21:03+00:00,4695618224268,#29612,guinness  ginger cake,21.95,Shopify Payments,Mastercard,Standard,Canada,0.0,21.95,0.0042,pastry,439,1
15461712593036,2023-12-27 21:29:44+00:00,4695684382860,#29613,mushroom wellington,26.0,Shopify Payments,Mastercard,Standard,Canada,0.0,63.84,0.01515,savoury,129,1
15461712560268,2023-12-27 21:29:44+00:00,4695684382860,#29613,sausage rolls  1 dozen,17.5,Shopify Payments,Mastercard,Standard,Canada,0.0,63.84,0.04054,savoury,198,1
15461712527500,2023-12-27 21:29:44+00:00,4695684382860,#29613,charcuterie board,18.0,Shopify Payments,Mastercard,Standard,Canada,0.0,63.84,0.04046,savoury,188,1
15461781209228,2023-12-27 21:56:11+00:00,4695707615372,#29614,new years eve 5 course dinner for 2,100.0,Shopify Payments,Visa,Standard,Canada,0.0,113.0,0.0673,gourmet,222,1
15462040895628,2023-12-27 23:46:40+00:00,4695785111692,#29615,caramelized onion  gruyere tarts  1 dozen,52.5,Shopify Payments,Visa,Standard,Canada,0.0,87.5,0.0197,savoury,170,1
15462040862860,2023-12-27 23:46:40+00:00,4695785111692,#29615,sausage rolls  1 dozen,35.0,Shopify Payments,Visa,Standard,Canada,0.0,87.5,0.04054,savoury,198,1
15462046040204,2023-12-27 23:49:38+00:00,4695787012236,#29616,6 macarons,37.9,Shopify Payments,Visa,Standard,Thailand,0.0,173.8,0.09871,cookies,197,2
15462046072972,2023-12-27 23:49:38+00:00,4695787012236,#29616,6 cupcakes,49.0,Shopify Payments,Visa,Standard,Thailand,0.0,173.8,0.05241,cakes,971,2
15462046007436,2023-12-27 23:49:38+00:00,4695787012236,#29616,6 macarons,37.9,Shopify Payments,Visa,Standard,Thailand,0.0,173.8,0.0303,cookies,197,2
15462046105740,2023-12-27 23:49:38+00:00,4695787012236,#29616,6 cupcakes,49.0,Shopify Payments,Visa,Standard,Thailand,0.0,173.8,0.05241,cakes,971,2
15462238945420,2023-12-28 01:38:15+00:00,4695847239820,#29617,charcuterie board,26.0,Shopify Payments,Mastercard,Standard,Canada,0.0,57.62,0.04046,savoury,188,1
15462238912652,2023-12-28 01:38:15+00:00,4695847239820,#29617,sausage rolls  1 dozen,17.5,Shopify Payments,Mastercard,Standard,Canada,0.0,57.62,0.04054,savoury,198,1
15462238879884,2023-12-28 01:38:15+00:00,4695847239820,#29617,raspberry pie,9.5,Shopify Payments,Mastercard,Standard,Canada,0.0,57.62,0.02366,pie,413,1
15462296486028,2023-12-28 02:09:40+00:00,4695864705164,#29618,2lb mac  cheese,14.5,Shopify Payments,Mastercard,Standard,Canada,0.0,67.5,0.05521,savoury,151,1
15462296453260,2023-12-28 02:09:40+00:00,4695864705164,#29618,quiche,35.5,Shopify Payments,Mastercard,Standard,Canada,0.0,67.5,0.02377,savoury,865,1
15462333743244,2023-12-28 02:37:10+00:00,4695878303884,#29619,6 macarons,18.95,Shopify Payments,Mastercard,Standard,Canada,0.0,96.7,0.09871,cookies,197,1
