Sale ID,Date,Order ID,Order,Product,Net sales,Payment type,Credit card,Credit card type,Billing country,Refunds,Net payments,returned_item_rate,product_type,sales_count
13132632031372,2022-06-07T13:58:23-04:00,4098139357324,#19273,chocolate raspberry mousse cake,48.0,Shopify Payments,American Express,Premium,Canada,0.0,71.62,0.03055,Cakes,726
13132646056076,2022-06-07T14:03:56-04:00,4098143944844,#19274,trifle cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,96.0,0.03797,Cakes,494
13132646088844,2022-06-07T14:03:56-04:00,4098143944844,#19274,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,96.0,0.03055,Cakes,726
13132649398412,2022-06-07T14:05:08-04:00,4098145124492,#19275,chocolate chip cookie cake,68.85,PayPal Payments Standard,,,Canada,0.0,181.35,0.0,,109
13132658245772,2022-06-07T14:09:17-04:00,4098148499596,#19276,cookie trays  individually wrapped,52.0,Shopify Payments,Mastercard,Standard,Canada,0.0,80.0,0.0238,Cookies,176
13132658213004,2022-06-07T14:09:17-04:00,4098148499596,#19276,cookie trays  individually wrapped,28.0,Shopify Payments,Mastercard,Standard,Canada,0.0,80.0,0.0238,Cookies,176
13132981567628,2022-06-07T15:51:55-04:00,4098229469324,#19277,strawberry rhubarb pie,28.95,Shopify Payments,Visa,Standard,Canada,0.0,50.45,0.04,pie,120
13132981469324,2022-06-07T15:51:55-04:00,4098229469324,#19277,6 blueberry cranberry bran muffins,15.5,Shopify Payments,Visa,Standard,Canada,0.0,50.45,0.23333,muffin,55
13132981502092,2022-06-07T15:51:55-04:00,4098229469324,#19277,4 kaisers,6.0,Shopify Payments,Visa,Standard,Canada,0.0,50.45,0.0,Bread,51
13133403095180,2022-06-07T17:45:38-04:00,4098321318028,#19278,6 blueberry cranberry bran muffins,15.5,Shopify Payments,Mastercard,Standard,Canada,0.0,69.35,0.23333,muffin,55
13133403029644,2022-06-07T17:45:38-04:00,4098321318028,#19278,2lb mac  cheese,11.25,Shopify Payments,Mastercard,Standard,Canada,0.0,69.35,0.05521,Savoury,151
13133402996876,2022-06-07T17:45:38-04:00,4098321318028,#19278,sourdough bread,5.95,Shopify Payments,Mastercard,Standard,Canada,0.0,69.35,0.00844,Bread,333
13133402964108,2022-06-07T17:45:38-04:00,4098321318028,#19278,chicken pot pie,15.25,Shopify Payments,Mastercard,Standard,Canada,0.0,69.35,0.02407,Savoury,361
13133737001100,2022-06-07T18:53:41-04:00,4098370175116,#19279,chocolate raspberry mousse cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.03055,Cakes,726
13133806174348,2022-06-07T19:30:47-04:00,4098387968140,#19280,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.03663,Cakes,1231
13133927678092,2022-06-07T20:19:21-04:00,4098413101196,#19281,baked fruit tart,13.5,PayPal Payments Standard,,,Canada,0.0,61.5,0.02238,Dessert,275
13133927710860,2022-06-07T20:19:21-04:00,4098413101196,#19281,vanilla buttercake,48.0,PayPal Payments Standard,,,Canada,0.0,61.5,0.046,Cakes,1231
13134149222540,2022-06-07T22:16:16-04:00,4098470871180,#19282,6 peanut butter cookies,71.55,PayPal Payments Standard,,,Canada,0.0,71.55,0.00884,Cookies,176
13135163949196,2022-06-08T08:03:33-04:00,4098757329036,#19283,6 cupcakes,45.0,Manual,,,Canada,0.0,90.0,0.05241,Cakes,971
13135163916428,2022-06-08T08:03:33-04:00,4098757329036,#19283,6 cupcakes,45.0,Manual,,,Canada,0.0,90.0,0.05241,Cakes,971
13135165980812,2022-06-08T08:03:57-04:00,4098757755020,#19284,cherry pie,18.95,Shopify Payments,Visa,Standard,Canada,0.0,18.95,0.02252,pie,235
13135318155404,2022-06-08T09:32:07-04:00,4098810708108,#19286,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.021,Cakes,595
13135323267212,2022-06-08T09:34:10-04:00,4098812313740,#19287,chocolate chip cookie cake,19.95,Shopify Payments,Mastercard,Standard,Canada,0.0,19.95,0.04705,Cookies,109
13135334473868,2022-06-08T09:38:41-04:00,4098815819916,#19288,apple raisin walnut loaf,15.95,Manual,,,Canada,0.0,15.95,0.0,,68
13135394635916,2022-06-08T09:54:35-04:00,4090750173324,#19198,sourdough bread,8.25,Shopify Payments,Visa,Standard,Canada,0.0,110.0,0.00844,Bread,333
13135394635916,2022-06-08T09:54:35-04:00,4090750173324,#19198,sourdough bread,8.25,Manual,,,Canada,0.0,31.0,0.00844,Bread,333
13135394668684,2022-06-08T09:54:35-04:00,4090750173324,#19198,cinnamon buns 4 pack,19.5,Shopify Payments,Visa,Standard,Canada,0.0,110.0,0.02469,,75
13135394668684,2022-06-08T09:54:35-04:00,4090750173324,#19198,cinnamon buns 4 pack,19.5,Manual,,,Canada,0.0,31.0,0.02469,,75
13135426912396,2022-06-08T10:09:10-04:00,4098839380108,#19290,chocolate buttercake,220.0,Manual,,,Canada,0.0,220.0,0.021,Cakes,595
13135431794828,2022-06-08T10:11:05-04:00,4091115012236,#19209,confetti cake,-65.0,Shopify Payments,Visa,Standard,Canada,0.0,65.0,0.0147,Cakes,308
13135431794828,2022-06-08T10:11:05-04:00,4091115012236,#19209,confetti cake,-65.0,Shopify Payments,Visa,Standard,Canada,0.0,5.0,0.0147,Cakes,308
13135431762060,2022-06-08T10:11:05-04:00,4091115012236,#19209,confetti cake,70.0,Shopify Payments,Visa,Standard,Canada,0.0,65.0,0.0147,Cakes,308
13135431762060,2022-06-08T10:11:05-04:00,4091115012236,#19209,confetti cake,70.0,Shopify Payments,Visa,Standard,Canada,0.0,5.0,0.0147,Cakes,308
13135615328396,2022-06-08T10:59:04-04:00,4098879127692,#19291,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,24.0,0.03663,Cakes,1231
13135786934412,2022-06-08T11:17:39-04:00,4098901770380,#19293,coconut cream pie,17.95,Manual,,,Canada,0.0,17.95,0.02169,pie,462
13136047702156,2022-06-08T11:55:51-04:00,4098944630924,#19294,guinness  ginger cake,20.95,PayPal Payments Standard,,,Canada,0.0,20.95,0.0042,Dessert,439
13136050880652,2022-06-08T11:57:02-04:00,4098945548428,#19295,raspberry pie,22.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.02366,pie,413
13136050913420,2022-06-08T11:57:02-04:00,4098945548428,#19295,cherry pie,18.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.02252,pie,235
13136050946188,2022-06-08T11:57:02-04:00,4098945548428,#19295,strawberry rhubarb pie,20.95,Shopify Payments,Visa,Standard,Canada,0.0,62.85,0.0,pie,120
13136152723596,2022-06-08T12:33:06-04:00,4098976874636,#19296,chocolate raspberry mousse cake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.02836,Cakes,726
13136349331596,2022-06-08T13:16:43-04:00,4099019702412,#19297,brownie cobbler slabs,336.0,Manual,,,Canada,0.0,336.0,0.0,,147
13136590143628,2022-06-08T14:12:57-04:00,4099081076876,#19298,chocolate raspberry mousse cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,64.0,0.02836,Cakes,726
13136590110860,2022-06-08T14:12:57-04:00,4099081076876,#19298,trifle cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,64.0,0.03797,Cakes,494
13136746840204,2022-06-08T15:02:04-04:00,4099122888844,#19299,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,Cakes,1231
13136860840076,2022-06-08T15:22:09-04:00,4099142713484,#19300,vanilla buttercake,32.0,Manual,,,Canada,0.0,32.0,0.046,Cakes,1231
13136888103052,2022-06-08T15:24:44-04:00,4093652074636,#19233,buttertarts,-45.0,Manual,,,Canada,0.0,135.0,0.02301,pastry,368
13136888168588,2022-06-08T15:24:44-04:00,4093652074636,#19233,buttertarts,-45.0,Manual,,,Canada,0.0,135.0,0.02301,pastry,368
13136893902988,2022-06-08T15:25:35-04:00,4099147038860,#19301,blueberry pie,18.95,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.04784,pie,268
13136893968524,2022-06-08T15:25:35-04:00,4099147038860,#19301,6 ginger molasses cookies,13.9,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.04697,Cookies,179
13136893870220,2022-06-08T15:25:35-04:00,4099147038860,#19301,banana bread,23.9,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.00641,loaf,138
13136893935756,2022-06-08T15:25:35-04:00,4099147038860,#19301,strawberry rhubarb pie,19.95,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.04,pie,120
13136896163980,2022-06-08T15:26:46-04:00,4099147858060,#19302,chocolate chip cookie cake,22.95,Shopify Payments,American Express,Premium,United States,0.0,72.1,0.0,fathers,109
13136925884556,2022-06-08T15:37:04-04:00,4099156541580,#19303,6 oatmeal raisin cookies,23.0,Shopify Payments,Mastercard,Standard,Canada,0.0,23.0,0.00606,Cookies,99
13136928211084,2022-06-08T15:37:34-04:00,4095741689996,#19252,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,54.24,0.01538,,172
13136928211084,2022-06-08T15:37:34-04:00,4095741689996,#19252,delivery charge,11.0,Shopify Payments,Visa,Standard,Canada,0.0,12.43,0.01538,,172
13137092935820,2022-06-08T15:46:41-04:00,4099171090572,#19304,multigrain sourdough,14.5,Shopify Payments,American Express,Premium,Canada,0.0,14.5,0.02531,Bread,309
13137092935820,2022-06-08T15:46:41-04:00,4099171090572,#19304,multigrain sourdough,14.5,Shopify Payments,American Express,Premium,Canada,0.0,14.5,0.02531,,309
13137101488268,2022-06-08T15:50:08-04:00,4099173777548,#19305,crudit platter,36.0,Shopify Payments,Visa,Standard,Canada,0.0,74.43,0.05045,Catering,434
13137101488268,2022-06-08T15:50:08-04:00,4099173777548,#19305,crudit platter,36.0,Shopify Payments,Visa,Standard,Canada,0.0,74.43,0.05045,,434
13137217159308,2022-06-08T16:39:44-04:00,4099213688972,#19307,apple pie,29.95,PayPal Payments Standard,,,Canada,0.0,45.45,0.01652,pie,888
13137310187660,2022-06-08T16:41:05-04:00,4099217490060,#19308,pulla bread,8.75,Shopify Payments,Mastercard,Standard,Canada,0.0,8.75,0.01593,Bread,185
13137365631116,2022-06-08T17:09:02-04:00,4099237118092,#19309,chocolate raspberry mousse cake,32.0,PayPal Payments Standard,,,Canada,0.0,32.0,0.03055,Cakes,726
13137483301004,2022-06-08T18:20:20-04:00,4099277684876,#19310,vanilla buttercake,32.0,PayPal Payments Standard,,,Canada,0.0,32.0,0.046,Cakes,1231
13137583702156,2022-06-08T19:22:40-04:00,4099309338764,#19311,white bread,4.25,Shopify Payments,Visa,Standard,Canada,0.0,58.75,0.00854,Bread,138
13137622040716,2022-06-08T19:37:28-04:00,4099316547724,#19312,6 peanut butter cookies,15.9,PayPal Payments Standard,,,Canada,0.0,15.9,0.00884,Cookies,176
13137691705484,2022-06-08T20:07:13-04:00,4099332374668,#19313,multigrain sourdough,29.0,Shopify Payments,American Express,Premium,Canada,0.0,29.0,0.02531,Bread,309
13137691705484,2022-06-08T20:07:13-04:00,4099332374668,#19313,multigrain sourdough,29.0,Shopify Payments,American Express,Premium,Canada,0.0,29.0,0.02531,,309
13137731420300,2022-06-08T20:21:57-04:00,4099341320332,#19314,6 macarons,17.7,Shopify Payments,Mastercard,Standard,Canada,0.0,44.82,0.09871,Cookies,197
13137789190284,2022-06-08T20:44:42-04:00,4099355279500,#19315,6 ginger molasses cookies,6.95,PayPal Payments Standard,,,Canada,0.0,32.9,0.04697,Cookies,179
13137789223052,2022-06-08T20:44:42-04:00,4099355279500,#19315,coconut cream pie,25.95,PayPal Payments Standard,,,Canada,0.0,32.9,0.02169,pie,462
13137912430732,2022-06-08T21:41:59-04:00,4099385884812,#19316,confetti cake,65.0,Shopify Payments,American Express,Premium,Canada,0.0,65.0,0.0147,Cakes,308
13137920557196,2022-06-08T21:44:55-04:00,4099388047500,#19317,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,Cakes,1231
13138062770316,2022-06-08T22:33:29-04:00,4099416260748,#19318,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.046,Cakes,1231
13139183501452,2022-06-09T00:26:56-04:00,4099511484556,#19319,6 cupcakes,22.5,Shopify Payments,Visa,Standard,Canada,0.0,46.5,0.05241,Cakes,971
13139183468684,2022-06-09T00:26:56-04:00,4099511484556,#19319,chocolate buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,46.5,0.021,Cakes,595
13140094320780,2022-06-09T08:52:54-04:00,4099745906828,#19320,chocolate peanut butter cake,32.0,PayPal Payments Standard,,,Canada,0.0,53.25,0.02564,Cakes,179
13140098449548,2022-06-09T08:55:21-04:00,4099747643532,#19321,plain cheesecake choice of topping,48.0,Manual,,,Canada,0.0,48.0,0.0606,Cakes,164
13140681621644,2022-06-09T10:49:40-04:00,4099845587084,#19323,baileys  coffee cake,48.0,Manual,,,Canada,0.0,48.0,0.04102,Cakes,233
13140841889932,2022-06-09T11:05:26-04:00,4099864723596,#19324,white chocolate cheesecake  choice of fruit,48.0,Shopify Payments,Visa,Standard,Canada,0.0,48.0,0.00806,Cakes,127
13141055635596,2022-06-09T12:03:04-04:00,4099907584140,#19326,coconut cream pie,17.95,Shopify Payments,Mastercard,Standard,Canada,0.0,17.95,0.02169,pie,462
13141150498956,2022-06-09T12:25:49-04:00,4099927703692,#19327,chocolate buttercake,59.0,Shopify Payments,Mastercard,Standard,Canada,0.0,59.0,0.021,Cakes,595
13141506490508,2022-06-09T13:34:47-04:00,4099986849932,#19328,apple pie,18.95,Manual,,,Canada,0.0,66.85,0.0172,pie,888
13141506556044,2022-06-09T13:34:47-04:00,4099986849932,#19328,coconut cream pie,17.95,Manual,,,Canada,0.0,66.85,0.02169,pie,462
13141812215948,2022-06-09T14:16:44-04:00,4100026761356,#19329,trifle cake,32.0,Manual,,,Canada,0.0,32.0,0.03797,Cakes,494
13141816049804,2022-06-09T14:18:24-04:00,4100028465292,#19330,chocolate salted caramel cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.03214,Cakes,318
13142294593676,2022-06-09T16:47:52-04:00,4100143087756,#19332,trifle cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.03797,Cakes,494
13142683713676,2022-06-09T17:57:44-04:00,4100201808012,#19333,raspberry pie,22.95,PayPal Payments Standard,,,Canada,0.0,22.95,0.02366,pie,413
13143353491596,2022-06-09T21:26:58-04:00,4100311908492,#19334,cherry pie,27.95,PayPal Payments Standard,,,United States,0.0,92.95,0.02252,pie,235
13143353524364,2022-06-09T21:26:58-04:00,4100311908492,#19334,caramel chocolate chunk cheesecake,65.0,PayPal Payments Standard,,,United States,0.0,92.95,0.04524,cake,258
13143957078156,2022-06-10T03:32:39-04:00,4100487807116,#19335,vanilla buttercake,24.0,Shopify Payments,Visa,Standard,Canada,0.0,88.0,0.03663,Cakes,1231
13143957110924,2022-06-10T03:32:39-04:00,4100487807116,#19335,jam filled layer cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,88.0,0.02941,,178
13143957143692,2022-06-10T03:32:39-04:00,4100487807116,#19335,vanilla buttercake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,88.0,0.046,Cakes,1231
13144254414988,2022-06-10T07:44:52-04:00,4100597219468,#19336,6 cupcakes,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,46.5,0.05241,Cakes,971
13144254447756,2022-06-10T07:44:52-04:00,4100597219468,#19336,chocolate buttercake,24.0,Shopify Payments,Mastercard,Standard,Canada,0.0,46.5,0.021,Cakes,595
13144366448780,2022-06-10T09:00:44-04:00,4100640014476,#19337,guinness  ginger cake,20.95,Shopify Payments,Visa,Standard,Canada,0.0,59.97,0.0042,Dessert,439
13145088753804,2022-06-10T12:24:31-04:00,4100795564172,#19339,banana bread,11.95,Shopify Payments,Visa,Standard,Canada,0.0,53.35,0.00641,loaf,138
13145088786572,2022-06-10T12:24:31-04:00,4100795564172,#19339,6 banana chocolate chunk muffins,15.5,Shopify Payments,Visa,Standard,Canada,0.0,53.35,0.10273,muffin,114
13145088819340,2022-06-10T12:24:31-04:00,4100795564172,#19339,lemon poppyseed loaf,25.9,Shopify Payments,Visa,Standard,Canada,0.0,53.35,0.0,loaf,117
13145141313676,2022-06-10T12:42:31-04:00,4100809556108,#19341,lemon poppyseed loaf,12.95,Manual,,,Canada,0.0,54.85,0.0,loaf,117
13145141248140,2022-06-10T12:42:31-04:00,4100809556108,#19341,apple pie,18.95,Manual,,,Canada,0.0,54.85,0.0172,pie,888
13145141280908,2022-06-10T12:42:31-04:00,4100809556108,#19341,raspberry pie,22.95,Manual,,,Canada,0.0,54.85,0.02366,pie,413
13145144623244,2022-06-10T12:44:21-04:00,4100810735756,#19342,chocolate cream pie,22.95,Manual,,,Canada,0.0,22.95,0.02054,pie,176
13145270681740,2022-06-10T13:40:00-04:00,4100854644876,#19343,chocolate raspberry mousse cake,32.0,Manual,,,Canada,0.0,32.0,0.03055,Cakes,726
13145483804812,2022-06-10T14:55:25-04:00,4100911333516,#19344,chocolate buttercake,110.0,Manual,,,Canada,0.0,110.0,0.021,Cakes,595
13145504710796,2022-06-10T15:04:52-04:00,4097356267660,#19263,chocolate buttercake,48.0,Shopify Payments,Visa,Standard,Canada,0.0,41.0,0.0,,595
13145504710796,2022-06-10T15:04:52-04:00,4097356267660,#19263,chocolate buttercake,48.0,Manual,,,Canada,0.0,7.0,0.0,,595
13145504743564,2022-06-10T15:04:52-04:00,4097356267660,#19263,chocolate buttercake,-41.0,Shopify Payments,Visa,Standard,Canada,0.0,41.0,0.021,Cakes,595
13145504743564,2022-06-10T15:04:52-04:00,4097356267660,#19263,chocolate buttercake,-41.0,Manual,,,Canada,0.0,7.0,0.021,Cakes,595
13145551241356,2022-06-10T15:24:24-04:00,4100933157004,#19345,quiche,23.5,Manual,,,Canada,0.0,70.5,0.02377,savoury,865
13145551208588,2022-06-10T15:24:24-04:00,4100933157004,#19345,quiche,23.5,Manual,,,Canada,0.0,70.5,0.02377,savoury,865
13145551175820,2022-06-10T15:24:24-04:00,4100933157004,#19345,quiche,23.5,Manual,,,Canada,0.0,70.5,0.02377,savoury,865
13145630867596,2022-06-10T15:48:31-04:00,4100952260748,#19346,blueberry pie,27.95,Shopify Payments,Mastercard,Standard,Canada,0.0,50.45,0.04784,pie,268
13145630834828,2022-06-10T15:48:31-04:00,4100952260748,#19346,buttertarts,22.5,Shopify Payments,Mastercard,Standard,Canada,0.0,50.45,0.02301,pastry,368
13145753714828,2022-06-10T16:47:19-04:00,4100993679500,#19348,6 cupcakes,45.0,Manual,,,Canada,0.0,45.0,0.05241,Cakes,971
13145785467020,2022-06-10T16:56:17-04:00,4100999315596,#19349,caramel chocolate chunk cheesecake,48.0,Manual,,,Canada,0.0,48.0,0.04524,cake,258
13145793167500,2022-06-10T16:59:56-04:00,4101001740428,#19350,chocolate chip cookie cake,22.95,Manual,,,Canada,0.0,22.95,0.0,,109
13145986465932,2022-06-10T18:10:58-04:00,4101044306060,#19352,confetti cake,32.0,PayPal Payments Standard,,,Canada,0.0,32.0,0.0147,Cakes,308
13146186219660,2022-06-10T20:00:24-04:00,4101097128076,#19353,baked fruit tart,20.95,Shopify Payments,Visa,Standard,Canada,0.0,20.95,0.02238,Dessert,275
13146386825356,2022-06-10T21:34:09-04:00,4101143625868,#19354,baileys  coffee cake,48.0,Shopify Payments,Mastercard,Standard,Canada,0.0,48.0,0.04102,Cakes,233
13146614628492,2022-06-11T00:08:39-04:00,4101216206988,#19355,vanilla buttercake,41.0,Shopify Payments,Mastercard,Standard,Canada,0.0,41.0,0.03663,Cakes,1231
13147101790348,2022-06-11T07:32:24-04:00,4101392564364,#19356,chicken pot pie,15.25,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.02407,Savoury,361
13147101855884,2022-06-11T07:32:24-04:00,4101392564364,#19356,6 carrot ginger pecan muffins,15.5,Shopify Payments,Visa,Standard,Canada,0.0,76.7,0.01449,muffin,63
13147212382348,2022-06-11T08:52:17-04:00,4101433360524,#19357,chocolate salted caramel cake,48.0,Manual,,,Canada,0.0,48.0,0.03214,Cakes,318
13147387560076,2022-06-11T10:44:37-04:00,4101498798220,#19358,carrot cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.04557,Cakes,483
13147597045900,2022-06-11T12:31:11-04:00,4101576327308,#19359,carrot cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.04557,Cakes,483
13147690565772,2022-06-11T13:17:42-04:00,4101611618444,#19360,chocolate buttercake,65.0,Shopify Payments,Visa,Standard,Canada,0.0,65.0,0.021,Cakes,595
13147938586764,2022-06-11T15:14:22-04:00,4101701468300,#19361,trifle cake,65.0,Shopify Payments,Visa,Standard,Canada,0.0,65.0,0.03797,Cakes,494
13147992162444,2022-06-11T15:43:08-04:00,4101721456780,#19362,6 white chocolate cranberry scones,22.5,Manual,,,Canada,0.0,53.5,0.01704,scones,143
13147992129676,2022-06-11T15:43:08-04:00,4101721456780,#19362,6 blueberry cranberry bran muffins,15.5,Manual,,,Canada,0.0,53.5,0.23333,muffin,55
13147992195212,2022-06-11T15:43:08-04:00,4101721456780,#19362,6 carrot ginger pecan muffins,15.5,Manual,,,Canada,0.0,53.5,0.01449,muffin,63
13148001075340,2022-06-11T15:47:26-04:00,4101725061260,#19363,chocolate chip cookie cake,39.9,PayPal Payments Standard,,,Canada,0.0,39.9,0.04705,Cookies,109
13148382822540,2022-06-11T19:26:02-04:00,4101858295948,#19366,whole wheat bread,5.95,Shopify Payments,Visa,Standard,Canada,0.0,102.05,0.01891,Bread,214
13148382920844,2022-06-11T19:26:02-04:00,4101858295948,#19366,baked fruit tart,13.5,Shopify Payments,Visa,Standard,Canada,0.0,102.05,0.02238,Dessert,275
13148382953612,2022-06-11T19:26:02-04:00,4101858295948,#19366,apple pie,20.95,Shopify Payments,Visa,Standard,Canada,0.0,102.05,0.01652,pie,888
13148382855308,2022-06-11T19:26:02-04:00,4101858295948,#19366,confetti cake,32.0,Shopify Payments,Visa,Standard,Canada,0.0,102.05,0.0147,Cakes,308
13148770926732,2022-06-12T00:29:34-04:00,4101976883340,#19368,carrot cake,32.0,Shopify Payments,Mastercard,Standard,Canada,0.0,32.0,0.04557,Cakes,483
13149635379340,2022-06-12T11:37:42-04:00,4102287720588,#19369,chocolate chip cookie cake,22.95,Shopify Payments,Visa,Standard,Canada,0.0,22.95,0.0,fathers,109
13149748330636,2022-06-12T12:41:02-04:00,4102327271564,#19371,white chocolate cheesecake  choice of fruit,32.0,Shopify Payments,Visa,Standard,Canada,0.0,32.0,0.00806,Cakes,127
